id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
132921,9787,Mercedes-Benz World Racing,NULL,2003-12-31 00:00:00.000,NULL,NULL,60.0000,1,39.0000,3
159002,49691,Mermaid Melody: Pichi Pichi Pitch,NULL,2003-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81761,4004,Metal Arms: Glitch in the System,NULL,2003-11-18 00:00:00.000,7,NULL,83.2500,5,70.1719,14
114067,49690,Metal Max 2 Kai,NULL,2003-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171205,191479,Metal Slug 3,NULL,2003-06-19 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
183989,1410,Metal Slug 5,"The laboratory developing the next generation of METAL SLUGs comes under attack and a data disk containing METAL SLUG secrets is seized.

Marco and Tarma are ordered to retrieve the disc and rush to track it down. Meanwhile, Eri and Fio, who are investigating the paramilitary organization Ptolemaic Army that is raiding historical ruins, succeed in tracking it down at an ancient ruin known as the ""Corridor of Fire."" They storm the site and attempt to overtake them, but they are repulsed by the natives and giant METAL SLUGs. This incident makes it clear that the enemy behind the pilfering of METAL SLUG secrets is the Ptolemaic Army.

The Government Forces decide to carry out a second assault on the ""Corridor of Flame"" using an elite force of PF Squad and S.P.A.R.R.O.W.S. members to retrieve the secrets and destroy the paramilitary organization!!

A special disc that contains deep and intricate secrets about the Metal Slug project is stolen by a mysterious group called the Ptolemaic Army, whose specialty lies from within archaeological excavation and espionage. Marco and Tarma of the Peregrine Falcon Strike Force follow in hot pursuit against the group and in the process are joined by Eri and Fio of SPARROWS. Together once more, the quartet investigate the shrouded objective of the Ptolemaic Army.",2003-11-13 00:00:00.000,12,NULL,50.0000,1,80.2009,57
20476,62650,MicroMan's Crazy Computers,NULL,2003-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121075,712,Microsoft Flight Simulator 2004: A Century of Flight,NULL,2003-07-29 00:00:00.000,2,NULL,82.6667,3,71.0479,6
142825,5929,Midtown Madness 3,NULL,2003-06-17 00:00:00.000,3,NULL,85.0000,3,62.4831,9
144524,4007,Midway Arcade Treasures,NULL,2003-11-18 00:00:00.000,NULL,NULL,80.0000,2,69.0000,3
82805,49687,Minami no Umi no Odyssey,NULL,2003-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181222,209506,Mini Golf,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90698,61214,Minna no Ouji-sama: The Prince of Everyone,NULL,2003-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21301,49731,Minna no Shiiku Series: Boku no Kabuto - Kuwagata,NULL,2003-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110347,49728,Minna no Soft Series: Hyokkori Hyoutan Shima,NULL,2003-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13310,49727,Minna no Soft Series: Minna no Mahjong,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172194,49725,Minna no Soft Series: Shanghai,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26543,49724,Minna no Soft Series: Tetris Advance,NULL,2003-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143912,43779,Miracle Space Race,NULL,2003-06-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
65694,64675,Missing Parts 3: The Tantei Stories,NULL,2003-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167207,68204,Missing: Since January,NULL,2003-10-17 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
131540,4013,Mission: Impossible – Operation Surma,NULL,2003-12-02 00:00:00.000,1,NULL,51.7500,4,43.0000,3
167778,47568,MLB Slam!,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21272,43392,Mobile Suit Gundam Encounters In Space,NULL,2003-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97641,25097,Mojib-Ribbon,NULL,2003-11-20 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
136119,5931,Mojo!,NULL,2003-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146146,4015,Momotaro Dentetsu 12: Nishi Nihon-hen mo Ari Masse!,NULL,2003-12-11 00:00:00.000,NULL,NULL,NULL,NULL,25.0000,0
132261,23767,Monopoly 2003 Edition,NULL,2003-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131792,4017,Monster 4x4: Masters of Metal,NULL,2003-11-25 00:00:00.000,NULL,NULL,30.0000,1,23.0000,0
183562,5580,Monster Attack,NULL,2003-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131780,43630,Monster Rancher 4,NULL,2003-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73781,190208,Moorhuhn Adventure: Der Schatz des Pharao,NULL,2003-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
342,92853,Moorhuhn Kart Extra,NULL,2003-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
96398,26635,Mortal Kombat: Tournament Edition,"Mortal Kombat: Tournament Edition has the same story as Mortal Kombat: Deadly Alliance, it adds three more characters to the plot.",2003-08-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151420,78585,Mother 1+2,"Mother

EarthBound Beginnings follows the young Ninten as he uses his great-grandfather's studies on psychic powers to fight hostile, formerly inanimate objects and other enemies. His adventure leads him to new friends and eventually uncovering an alien plot that must be stopped.

Mother 2

The story begins when Ness is awakened by a meteor that has plummeted to the earth near his home, whereupon he proceeds to investigate the crash site. When Ness gets to the crash site he discovers a police roadblock and Pokey Minch, his friend and neighbor, who tells him to go home. Later, Ness is woken up again by Pokey knocking at his door, demanding help to find his brother Picky.

They find him near the meteor sleeping behind a tree and wake him up. Then the three encounter an insect from the meteor named Buzz Buzz who informs Ness that he is from the future where the ""universal cosmic destroyer"", Giygas, dominates the planet. Buzz Buzz senses great potential in Ness and instructs him to embark on a journey to seek out and record the melodies of eight ""sanctuaries,"" unite his own powers with the Earth's and gain the strength required to confront Giygas.",2003-06-20 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
55146,45100,Motocross Mania 2,NULL,2003-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4774,175917,MotoGP,NULL,2003-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108521,43235,Motorbike King,NULL,2003-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16503,44637,Motorsiege: Warriors of Primetime,NULL,2003-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181778,26359,MU Online,"In a millennium's time, the Land of MU has advanced and developed the empire in great bounding strides. However, as foretold in the Great Prophecy, Secromicon, the Continent of MU fell into overwhelming chaos. Great leaders who had once controlled the MU Continent now have fallen low, and the central government; due to the internal strife and warfare amongst power hungry feudal lords, have brought the kingdom asunder and thus the empire crumbled. The millennium of peace and bounty is now a mere memory and dark stains of blood now cover the land. The ravages of war have laid waste to the once beautiful land and the shedding of blood still knows no end. Even now, petty feudal lords endlessly build up their machines of war and futilely attempt to re-establish what once was.

And it was during this time of endless blood letting that the Gates of Hell were thrown open as the blind ambitions of a foolish man had been led far astray.

Antonias a foolish Lord, blinded by ambition, deceived by the evil Sorceress Lemulia, unknowingly let loose upon the world, Kundun, the Devil of Darkness, a demon difficultly confined by the Seal of Etramu.

""Now this land shall be mine again. I have banished Peace for all time… the Sun will no longer shine. This earth shall be mine, and cunning men will be my slaves and cattle.""

The Ancient Devil Kundun awake from its long sleepless slumber now walks amongst the living defiling the land with his touch. Amidst the chaos, the stars have lost their course and the stench of fear and blood pervades throughout. Kundun released upon the land his rage and vengeance for his long confinement. Quickly, the now forsaken land of MU has become home to Kundun's minions and for 2 long years the evil of his reign befouled all that was once pure. Nightmare's Day, a passage in the Great Prophecy, had come true and was no longer merely the words of days gone by. Wise men began their studies anew and hopingly and longingly referred to the ray of light mentioned within the writings of the prophecy. Their last remaining hope lay in the power of the seal of Etramu, the very seal that maintained Kundun's imprisonment. Into 8 pieces the seal has been scattered and only when the seal is made whole shall peace return to the land once more.",2003-10-06 00:00:00.000,5,NULL,NULL,NULL,62.6338,14
16067,3260,Muppets Party Cruise,NULL,2003-11-11 00:00:00.000,2,NULL,76.0000,1,25.0000,0
86647,22236,Music 3000,NULL,2003-06-30 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
82284,72063,Mysterious Journey II,NULL,2003-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188201,219416,Namco Arcade Classics,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71857,10580,Nancy Drew: Danger on Deception Island,NULL,2003-10-03 00:00:00.000,NULL,NULL,NULL,NULL,60.0487,6
138644,10586,Nancy Drew: The Haunted Carousel,NULL,2003-08-22 00:00:00.000,NULL,NULL,NULL,NULL,66.0992,6
42638,91415,Narcolepsy,NULL,2003-12-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
107154,24289,Naruto: Clash of Ninja 2,NULL,2003-12-04 00:00:00.000,1,NULL,62.0000,1,66.4766,10
29377,75842,Naruto: Konoha Senki,NULL,2003-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5161,44784,Naruto: Shinobi no Sato no Jintori Kassen,NULL,2003-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147535,18386,Naruto: Ultimate Ninja,NARUTO - ULTIMATE NINJA follows the story of the manga from the Introduction Arc up to the Invasion Arc.,2003-10-23 00:00:00.000,9,NULL,70.0000,4,67.6948,41
137377,5947,NASCAR Thunder 2004,NULL,2003-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138678,23706,Naval Ops: Warship Gunner,NULL,2003-07-24 00:00:00.000,NULL,NULL,68.0000,1,NULL,NULL
135489,72523,Navy SEALs: Weapons of Mass Destruction,NULL,2003-07-18 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
118614,24124,NBA Inside Drive 2004,NULL,2003-12-18 00:00:00.000,NULL,NULL,82.0000,2,NULL,NULL
78161,8997,NBA Jam,NULL,2003-09-23 00:00:00.000,NULL,NULL,90.0000,2,NULL,NULL
102608,4032,NBA Live 2004,NULL,2003-10-14 00:00:00.000,1,NULL,91.0000,1,70.1209,5
137601,20267,NBA ShootOut 2004,NULL,2003-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147083,5956,NCAA Football 2004,NULL,2003-07-16 00:00:00.000,1,NULL,84.6667,4,40.0000,3
145303,175918,NCAA Football 2004,NULL,2003-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53714,43638,NCAA Gamebreaker 2004,NULL,2003-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82309,5959,NCAA March Madness 2004,NULL,2003-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76792,96,Need for Speed: Underground,NULL,2003-11-17 00:00:00.000,194,NULL,76.5000,2,84.0278,579
191087,3132,Neighbours from Hell,"Woody is an average man who has a happy life, until his neighbor Mr. Rottweiler, makes his life miserable. Woody decides to take full revenge on Mr. Rottweiler. In the game Neighbors from Hell, the player creeps around the neighbour’s house performing tricks upon the unsuspecting resident. The player is the star of a new TV show with the same name, with cameras that track every move as the player sets traps such as sawing the chair, banana peels/soap on the floor, smeared paintings and messing with home equipment. The game's objectives are to create disarray, increase ratings, and win awards. Obstacles in the game include the watchful neighbour himself, also - his guard dog, and a parrot called Chilli, both of whom will try to alert the Neighbour of Woody's presence.",2003-06-20 00:00:00.000,36,NULL,72.0000,2,78.7407,96
132847,191679,Nekketsu Kakutou Densetsu,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157749,10593,Nemesis of the Roman Empire,"Nemesis of the Roman Empire is a real-time strategy role-playing game. Set during the Punic Wars, the player can take control of one of four nations: the Romans, the Gauls, the Carthaginians, and the Iberians.

Seeing the power and influence of Carthage, Roman legions were sent to Africa with orders to attack the rival city of Carthage, led by its general Hannibal.",2003-11-27 00:00:00.000,NULL,NULL,90.0000,1,70.0000,0
143299,75876,Neon Genesis Evangelion 2,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110495,27100,Neon Genesis Evangelion: Ayanami Raising Project with Asuka Supplementing Project,NULL,2003-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155075,7682,New Star Soccer,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90527,19215,New World Order,NULL,2003-12-31 00:00:00.000,NULL,NULL,45.0000,2,NULL,NULL
134850,23691,Nexagon: Deathmatch,NULL,2003-07-23 00:00:00.000,NULL,NULL,61.0000,1,NULL,NULL
108551,43443,Next Generation Tennis 2003,NULL,2003-06-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140135,47337,NFL Blitz Pro,NULL,2003-10-28 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,0
136570,24094,NFL Fever 2004,NULL,2003-08-26 00:00:00.000,NULL,NULL,80.0000,2,NULL,NULL
136726,43705,NFL GameDay 2004,NULL,2003-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90585,816,NHL 2004,NULL,2003-09-22 00:00:00.000,3,NULL,NULL,NULL,78.0315,13
18495,4048,NHL Hitz Pro,NULL,2003-09-25 00:00:00.000,NULL,NULL,80.0000,2,58.0000,0
140117,45126,NHL Rivals 2004,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78284,61204,Nickelodeon Toon Twister 3D,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30107,10224,Nightshade,"In Nightshade, the player plays as Hibana, a female counterpart to Shinobi‍ '​s Hotsuma. She is a government-employed ninja tasked with the elimination of members of the Nakatomi Corporation, which has unwittingly unleashed hellspawn upon futuristic Tokyo. She is also ordered to recover the shards of ""Akujiki"", the legendary cursed sword that Hotsuma used to seal the hellspawn the last time.",2003-12-04 00:00:00.000,1,NULL,60.6667,5,NULL,NULL
131494,27583,No Man's Land,NULL,2003-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190169,8960,Nosferatu: The Wrath of Malachi,NULL,2003-10-21 00:00:00.000,4,NULL,80.0000,1,70.4586,15
39459,72126,O2Jam,NULL,2003-06-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
120296,78020,Ochakumi,"First you will have to find a bit of Ice Cream or Cake in the area. And well the perfect thing to wash down such a rich snack is a little tea. You will have to get to the tea ingredients after which the tea itself will appear in the office. Once you down the tea the level is over. However your co-workers and bosses want to see you being productive (What Rubbish!) If they run into you Ooe will lose one of three lives. 
 
Seeing as you are in your chair pushing the up arrow key will cause you to move in which ever way your back is facing via the pushing actions of your legs. When facing a wall you may press the space bar to quickly launch yourself backward, if you hit anyone they will be momentarily stunned.",2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16201,71433,Ochakumi +,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29656,134025,Oddworld: Munch's Oddysee,"Munch is the last surviving Gabbit living on Oddworld after their poaching to the verge of extinction. And now the greedy, vile Vykkers Labs have big plans for their fortune and glory through his doom. Meanwhile, veteran Oddworld saviour and outlaw Abe learns he needs Munch's help to save his species from industrial atrocity and vice versa. In an all new 3D oriented world using familiar gameplay, travelling through military bases, factories and the natural world, the two must work together and succeed together to lead the oppressed natives to freedom, decommissioning local police forces and shutting down industrial pollution in order to return balance to Oddworld.",2003-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68728,49739,Ojarumaru: Gekkou Machi Sanpo de Ojaru,NULL,2003-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26856,24098,Once Upon A Knight,NULL,2003-09-23 00:00:00.000,NULL,NULL,68.0000,1,NULL,NULL
56997,14430,One Must Fall: Battlegrounds,NULL,2003-12-31 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
133640,75752,One Piece: Grand Battle! 3,NULL,2003-12-11 00:00:00.000,NULL,NULL,NULL,NULL,61.0000,1
80849,126296,Onegai ☆ Teacher,NULL,2003-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162913,6526,Onimusha Tactics,"Young warrior, Onimaru is given the Oni Gauntlet as he rushes to defend his village from the demon hordes of Nobunaga Oda. Onimaru soon discovers from the old man Sandayu, that although he has been living in the peaceful province of Iga, he is of the Oni clan and had been secreted away. Additionally, with the power of the Oni Gauntlet, he can absorb the souls of enemies and use the demon Genma stones to recreate lost weapons and armor. With this new knowledge of who his is and of his destiny, he assembles a hasty squad of fighters including his sister Ororo and sets off to avenge his province and stop Nobunaga's demonic war upon the land.",2003-07-25 00:00:00.000,1,NULL,60.0000,1,68.9888,5
164759,10551,Onimusha: Blade Warriors,The story takes place months after the events in Onimusha 2 and 11 years before the events in Onimusha 3.,2003-11-27 00:00:00.000,2,NULL,76.0000,2,NULL,NULL
17218,27256,Online Bomberman,NULL,2003-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
18704,49319,Operation: Armored Liberty,NULL,2003-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172542,49414,Oriental Blue,NULL,2003-10-24 00:00:00.000,5,NULL,NULL,NULL,NULL,NULL
104053,49772,Oshare Princess 3,NULL,2003-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110332,5976,Otogi 2: Immortal Warriors,NULL,2003-12-25 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
145080,47311,Outlaw Golf: 9 More Holes of X-Mas,NULL,2003-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192951,3806,Outlaw Volleyball,NULL,2003-07-09 00:00:00.000,NULL,NULL,70.0000,3,NULL,NULL
141483,47379,Outlaw Volleyball Red Hot,NULL,2003-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163984,2052,OutRun 2,NULL,2003-12-13 00:00:00.000,3,NULL,80.0000,2,78.3923,6
145074,49318,Ozzy & Drix,NULL,2003-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35829,43448,Pacific Warriors II: Dogfight!,NULL,2003-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182922,4062,Pac-Man Vs.,NULL,2003-12-03 00:00:00.000,1,NULL,60.0000,2,74.0000,3
138090,71647,Paradise Cracked,"For many years the world had suffered from overpopulation and ecological destruction, until the leading scientists created CyberBrain - a supercomputer that solved all the global problems and turned the overpopulated and polluted Earth into Paradise. You are a young hacker. Once, while in cyberspace you managed to break into a secured area and came across a series of strange data packets. You hurriedly copied these to disk, not even having the time to read their contents. Only a few minutes later you hear a police siren, followed by banging on the door and demands to open up...",2003-09-30 00:00:00.000,1,1,NULL,NULL,NULL,NULL
75597,115512,Pax Romana,NULL,2003-11-06 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
176622,94449,Pekka Kana 2,NULL,2003-08-06 00:00:00.000,2,1,NULL,NULL,NULL,NULL
55217,79149,Phantasy Star Online Episode I & II Plus,"Episode I begins as Pioneer II arrives at Ragol, attempting to land and begin colonizing the new planet. While preparing to land, a huge explosion rocks the surface of Ragol, causing all connection with the first colony down below, Pioneer I, to be lost. The Principal reaches out to the group of warriors called Hunters to go onto the surface and search for clues of what happened to Pioneer I, the colonists, and the Principal's daughter, Rico Tyrell. The player will make their way through four different areas of Ragol, Forest, Caves, Mines, and Ruins in search of what happened to Red Ring Rico and the cause of the mysterious explosion. 
 
After Episode I, the player is asked to help the government explore a recently found laboratory on Gal Da Val Island. After some training missions, you begin to explore the island, only to find mysterious voice capsules from Healthcliff Flowen, a military commander that the government had presumed dead. The player will travel through 7 different areas,Temple, Spaceship, Jungle, Mountain, Seaside, Central Control Area, and Seabed in search of the fate of Healthcliff Flowen and the mysterious plan begun by Dr. Osto.",2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,87.0000,2
116499,23329,Phantasy Star Online Episode III: C.A.R.D. Revolution,"In Phantasy Star Online Episodes I and II, the spaceship Pioneer 2 arrived at the uninhabited planet Ragol in hopes of colonization in response to the failing ecosystem of the home planet Coral. In Episode III, Pioneer 2 remains in orbit above Ragol, but still has not begun colonization. The inner strife of the government of Pioneer 2, which has since gained independence from Coral, in addition to the exploitation of the planet's resources prevent colonization. 
 
The government of Pioneer 2 also hopes to exploit ""the germ"", a mysterious substance discovered on the planet, which they use to power the newly developed ""C.A.R.D. technology"", which is used to store items such as weapons as cards and allow them to be used much more efficiently.[1] C.A.R.D. is an acronym for ""compressed alternate reality data"". The game can be played as either the ""Heroside"" or the ""Darkside"". The ""Heroside"" are government-appointed officials, who take orders from the government to explore, research, and capture the Arkz, an anti-government faction. The ""Darkside"" are the Arkz, founded by a man known only as Red. The Arkz try to intercept and destroy the government's plans for the exploitation of the planet. They also oppose the use of C.A.R.D. technology due to its unpredictability and the lack of complete understanding of the germ. They still, however, use a stolen version of the technology in order to be able to compete with Heroside. Both sides also search for the location of the ""Great Shadow"", which is believed to be the source of the germ. 
 
Within the two factions, each character has their own goals and aspirations, and playing as certain characters in battle will reveal different aspects of the story. When both sides of the story are completed, one after another, it is discovered that the government, while experimenting with the germ for clone technology, is attempting to create bio-soldiers with the genetic material of Red's deceased twin daughters. The final boss for Heroside is a rejected mutated clone of Pollux. The final boss for Darkside is a rejected mutated clone of the other twin, Castor. After completing the storylines and their boss battles, there is a final battle with the source of the germ, Amplam Umbra. Once the source is destroyed, Pioneer 2 finally lands on Ragol, and the colonization of the planet begins.",2003-11-27 00:00:00.000,1,NULL,NULL,NULL,74.0000,2
115404,66750,Piposh 3D: The Revolution,"Piposh is fired after performing weakly at a hotdog commercial. Meanwhile Mr. Shik wants to send a vase to the US, but the vase falls from the plane and is smashed to pieces across the country of ""Pozpozmijistan"" and Piposh must collecrt and piece together the vase fragments without Mr. Shik ever knowing something happened.",2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183294,5982,Pirates of the Caribbean,"After a fierce storm, Captain Nathaniel Hawk arrives on the island of Oxbay. His first mate Malcolm Hatcher is retiring, and so Hawk must hire a new first mate and crew. As he leaves Oxbay, a French armada attacks the colony and captures it. Hawk manages to slip away and warn the English governor on Redmond Island, Robert Christopher Silehard, that Oxbay was attacked.

The governor sends Hawk on a series of quests to aid him in the war against France: Nathaniel is sent to investigate the condition in Oxbay; prevent a supply ship from reaching Oxbay; unload English troops in the jungles of Oxbay and rescue the English spy from the clutches of the French.

While preparing for his next quest - annexing Oxbay, Nathaniel meets his old friends: Danielle Greene and Ralph Fawn. However, Ralph is killed when the soldiers arrive to arrest Danielle and Nathaniel himself is captured and imprisoned. While in prison he gets to know an old ex-cannoneer Edgar Attwood who was fired for drinking too much rum. He can be later hired by the player into his crew.

Some time later governor Silehard arrives and tells Nathaniel that a big mistake has occurred. He sends Nathaniel Hawk on another series of quests until Nathaniel meets an old inventor who aids him in finding a treasure that could defeat the ghost ship called the Black Pearl.

There is also a large number of side quests. For instance, in one such side mission Hawk is enlisted to help a Dutch colonist find several kidnapped children.",2003-06-30 00:00:00.000,18,NULL,49.3333,5,91.3124,40
96129,194758,Playing with Fire,"""You have lost your mates, your on your own. The local neighbourhood gang are hunting you down. Blast your way to them before they kill you!!""",2003-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117034,93046,Pokémon Box: Ruby & Sapphire,NULL,2003-05-30 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
174466,2643,Pokémon Channel,NULL,2003-07-18 00:00:00.000,4,NULL,NULL,NULL,53.2150,17
195646,2725,Pokémon Colosseum,NULL,2003-11-21 00:00:00.000,21,NULL,NULL,NULL,69.9949,91
92310,144721,Pokémon Mini: Snorlax's Lunch Time,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79864,4069,Pokémon Pinball: Ruby & Sapphire,NULL,2003-08-01 00:00:00.000,5,NULL,75.0000,2,79.9500,31
129822,64033,Pokémon: Masters Arena,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40900,137478,Police Quest: SWAT Generation,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168420,49434,Polly Pocket!: Super Splash Island,NULL,2003-10-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9839,135850,Population: Tire,"In the year 19xx, the citizens of Strongbadia are terrorized by a faceless foe. As a top secret crack commando operative, it is you job to protect the last remaining citizen from touching the tainted soil. You are soldier! 
 
Score points by bouncing tire with mouse. Hit infidels to increase the value of each bounce. String combos to prevent the value from dropping over time. 
 
You one are of brave few. Accept your mission and step fourth. And remember; never, ever break a cold one.",2003-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22324,49505,POWDER,NULL,2003-07-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
178457,3291,Power Rangers Ninja Storm,NULL,2003-09-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
111300,8103,Powerpuff Girls Learning Challenge 2: Princess Snorebucks,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71383,8008,Powerpuff Girls: Mojo Jojo's Clone Zone,NULL,2003-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143710,27250,Premier Manager 2003-04,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87989,212850,Prince of Persia: Harem Adventures,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103957,142650,Prince of Persia: The Sands of Time,NULL,2003-10-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
94872,47346,Pro Beach Soccer,NULL,2003-08-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138640,91678,Pro Cast Sports Fishing,NULL,2003-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47796,3321,Project Gotham Racing 2,NULL,2003-11-17 00:00:00.000,10,NULL,93.0000,3,83.4357,19
138885,5995,Pure Pinball,NULL,2003-05-28 00:00:00.000,NULL,NULL,74.0000,1,NULL,NULL
137947,3740,Putt-Putt: Pep's Birthday Surprise,NULL,2003-09-30 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
177620,86662,Puyo Pop,NULL,2003-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138353,47567,Puzzle Bobble VS,NULL,2003-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53689,111321,PUZZLE MONKEY,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157618,15129,Puzzle Pirates,NULL,2003-12-08 00:00:00.000,NULL,NULL,87.5000,2,50.0000,2
94227,6540,Quad Desert Fury,NULL,2003-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67426,112143,Quiz Magic Academy,NULL,2003-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145220,4076,R: Racing Evolution,NULL,2003-11-27 00:00:00.000,NULL,NULL,59.6667,3,64.0000,3
178618,51159,Radio Helicopter,NULL,2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109479,840,Railroad Tycoon 3,NULL,2003-10-27 00:00:00.000,7,1,85.0000,2,81.4158,12
